date,Busan,Ulsan,Pohang,Pyeongtaek,Tongyeong,Taean,Jinhae ,Jeju,Janghang,Wando,Okpo,Okgye,Yeosu,Sokcho,Seogwipo,Samcheonpo,Samcheok,Boryeong,Mokpo,Masan,Eastsea,Daesan,Gunsan,Gwangyang,Gohyun
2015-08-01,880976.0,1628568.0,765634.0,1013950.0,18299.0,22999.0,200627.0,353046.0,27756.0,206162.0,398712.0,421509.0,89934.0,785.0,39230.0,102833.0,470343.0,7159.0,1267114.0,607228.0,1401420.0,891069.0,249761.0,2641608.0,189000.0
2015-09-01,982957.0,1492815.0,705005.0,1002751.0,26334.0,18128.0,184074.0,334425.0,19865.0,201295.0,484913.0,432240.0,98010.0,1648.0,31783.0,85349.0,507374.0,12584.0,1368194.0,649646.0,1464979.0,721598.0,302427.0,2666071.0,227138.0
2015-10-01,1051546.0,1698212.0,750385.0,1200100.0,41702.0,20347.0,218890.0,357862.0,18691.0,236287.0,704064.0,462528.0,119942.0,65.0,62460.0,118029.0,573655.0,15012.0,1292332.0,782754.0,1653824.0,758856.0,295154.0,2679284.0,410623.0
2015-11-01,1047249.0,1939724.0,738405.0,934199.0,45590.0,21457.0,230071.0,315305.0,21869.0,222655.0,425807.0,405876.0,133109.0,396.0,78486.0,100235.0,514686.0,17504.0,1453259.0,729938.0,1359932.0,737548.0,295690.0,3040765.0,325889.0
2015-12-01,1147219.0,1812069.0,720561.0,1083331.0,24968.0,23507.0,149807.0,395364.0,23509.0,345380.0,652840.0,422683.0,178011.0,354.0,107924.0,114510.0,513423.0,16262.0,1549919.0,736873.0,1613770.0,887509.0,280205.0,2793052.0,460223.0
2016-01-01,1088043.0,1897513.0,613602.0,1021165.0,11921.0,21381.0,227368.0,915521.0,22196.0,249053.0,578596.0,382374.0,146643.0,372.0,106039.0,138607.0,456607.0,16689.0,1306762.0,771608.0,1439756.0,909440.0,227445.0,2629068.0,438658.0
2016-02-01,898859.0,1788678.0,582024.0,1029608.0,11066.0,19009.0,155089.0,801001.0,9955.0,162356.0,310815.0,360275.0,115913.0,928.0,75931.0,93025.0,357838.0,12752.0,1147531.0,659671.0,1454369.0,818323.0,253281.0,2501378.0,344540.0
2016-03-01,1090568.0,2019804.0,772642.0,1069895.0,16113.0,15808.0,213020.0,941297.0,26043.0,285751.0,525578.0,435383.0,131444.0,954.0,69940.0,85014.0,474019.0,10568.0,1538722.0,813202.0,1519534.0,869417.0,311957.0,2778137.0,524274.0
2016-04-01,1033091.0,1864527.0,745174.0,916152.0,11191.0,20659.0,195846.0,880046.0,26556.0,235695.0,545983.0,459897.0,114414.0,337.0,71936.0,88737.0,544122.0,12792.0,1389465.0,680794.0,1581895.0,770123.0,317147.0,2771295.0,458805.0
2016-05-01,1070943.0,1847881.0,745133.0,921157.0,8466.0,10589.0,252314.0,900687.0,19482.0,241654.0,472963.0,466141.0,118509.0,950.0,51238.0,76892.0,536138.0,7174.0,1304333.0,660441.0,1613151.0,725552.0,269985.0,2734872.0,636418.0
2016-06-01,1096016.0,1813255.0,660718.0,894730.0,9398.0,14738.0,254622.0,838693.0,21098.0,254523.0,474532.0,452595.0,102292.0,1271.0,58537.0,133945.0,551719.0,5326.0,1461210.0,642120.0,1671595.0,981935.0,305130.0,2769278.0,472128.0
2016-07-01,1071968.0,1862868.0,704355.0,853302.0,9498.0,8767.0,215704.0,891366.0,20765.0,228336.0,301677.0,436155.0,112252.0,0.0,63202.0,72006.0,544168.0,6027.0,1519555.0,595830.0,1600980.0,814609.0,291473.0,2785385.0,619736.0
2016-08-01,1026360.0,1760546.0,650120.0,1010722.0,10736.0,16893.0,139659.0,976001.0,28298.0,266229.0,307574.0,424262.0,117273.0,319.0,71290.0,95198.0,540225.0,16459.0,1441610.0,545128.0,1569321.0,786685.0,255626.0,2747797.0,383805.0
2016-09-01,942377.0,1761024.0,609139.0,1018359.0,10810.0,19047.0,137980.0,853906.0,15259.0,87177.0,251630.0,423100.0,117836.0,849.0,61579.0,75291.0,494767.0,9084.0,1318403.0,470411.0,1572820.0,914702.0,245542.0,2502790.0,250887.0
2016-10-01,1036140.0,1901051.0,743455.0,944304.0,11318.0,15977.0,267616.0,954350.0,30698.0,248783.0,401124.0,458551.0,104752.0,5199.0,76824.0,105952.0,657078.0,6809.0,1299712.0,601392.0,1703613.0,912413.0,286640.0,2852578.0,407557.0
2016-11-01,1131382.0,1871632.0,695488.0,918610.0,7504.0,20755.0,181362.0,1041910.0,37542.0,292894.0,436488.0,479671.0,151452.0,2453.0,94563.0,118807.0,605145.0,8601.0,1486655.0,545874.0,1847296.0,934578.0,301365.0,2612708.0,326951.0
2016-12-01,1175426.0,1857930.0,664488.0,856186.0,7654.0,15151.0,207009.0,1107194.0,25851.0,272668.0,405902.0,475570.0,134865.0,1573.0,113671.0,143468.0,615960.0,11365.0,1518369.0,580859.0,1620737.0,810725.0,322176.0,2665927.0,348659.0
2017-01-01,4675033.0,2206176.0,579446.0,1173514.0,8261.0,20399.0,156122.0,1049805.0,13900.0,267124.0,382438.0,451390.0,149570.0,0.0,126338.0,123641.0,579639.0,11056.0,1562802.0,607935.0,1720655.0,983917.0,402963.0,3319508.0,307749.0
2017-02-01,1560933.0,1904888.0,452274.0,1343193.0,3420.0,17673.0,114569.0,953852.0,10897.0,210804.0,370073.0,405585.0,119802.0,4785.0,105368.0,139445.0,488976.0,9235.0,1582989.0,482730.0,1624626.0,871273.0,320789.0,3550532.0,311012.0
2017-03-01,1142075.0,1940607.0,521926.0,968288.0,5386.0,17720.0,164396.0,1162849.0,24800.0,220101.0,402951.0,526803.0,144337.0,2449.0,101228.0,173967.0,629307.0,18469.0,1408989.0,530872.0,1843088.0,798574.0,281674.0,2719859.0,204670.0
2017-04-01,1060088.0,1774447.0,441267.0,1045576.0,8205.0,17753.0,168788.0,1034495.0,20548.0,227234.0,389117.0,483622.0,129416.0,3207.0,91558.0,133822.0,618517.0,12129.0,1331953.0,520177.0,1725058.0,859889.0,349100.0,2691572.0,223788.0
2017-05-01,1087594.0,1868834.0,517037.0,1039990.0,4558.0,17706.0,151234.0,1116013.0,28682.0,263176.0,459512.0,512934.0,127655.0,2405.0,78352.0,158316.0,657826.0,21388.0,1304190.0,555769.0,1898710.0,833873.0,314253.0,2811439.0,229057.0
2017-06-01,1128090.0,1886563.0,627381.0,1045434.0,3620.0,13398.0,138894.0,990428.0,20987.0,231758.0,316775.0,529510.0,104550.0,9875.0,68979.0,91270.0,660554.0,13168.0,1366285.0,539186.0,1831893.0,856922.0,313650.0,2884135.0,137963.0
2017-07-01,1101518.0,1878781.0,723004.0,925579.0,8039.0,18719.0,117951.0,1035101.0,24039.0,253456.0,363577.0,458118.0,143985.0,1670.0,57332.0,113287.0,583734.0,25297.0,1272139.0,474408.0,1659181.0,872352.0,263895.0,2784944.0,74580.0
2017-08-01,1074069.0,1874334.0,642910.0,1009798.0,7630.0,19196.0,111013.0,1124524.0,23575.0,272570.0,258554.0,443826.0,148500.0,6708.0,70929.0,84392.0,497851.0,18805.0,1355616.0,460602.0,1703480.0,898078.0,286406.0,2856822.0,56031.0
2017-09-01,923280.0,1710210.0,623872.0,1012503.0,5190.0,22128.0,43888.0,1078018.0,28130.0,230450.0,259505.0,497086.0,97070.0,13425.0,54062.0,109750.0,598856.0,16562.0,1388913.0,420801.0,1716588.0,706063.0,262507.0,2751315.0,61340.0
2017-10-01,864583.0,1678044.0,577854.0,958019.0,4988.0,25412.0,70451.0,988493.0,18690.0,242403.0,310360.0,395008.0,115194.0,15153.0,59390.0,91539.0,517260.0,24205.0,1228631.0,374471.0,1783862.0,923711.0,223124.0,2698654.0,78982.0
2017-11-01,1044886.0,1976930.0,651738.0,1283150.0,6086.0,32714.0,72513.0,1093867.0,32385.0,247057.0,314052.0,525861.0,157250.0,10586.0,97427.0,82840.0,622132.0,11087.0,1264525.0,502811.0,1890720.0,851971.0,291862.0,2918075.0,78473.0
2017-12-01,1040632.0,1887318.0,711720.0,995741.0,8194.0,33481.0,126893.0,1142616.0,33303.0,262063.0,326684.0,501510.0,130961.0,354.0,122170.0,108381.0,651893.0,18499.0,1340675.0,507453.0,1875310.0,909396.0,246908.0,2761371.0,91183.0
2018-01-01,939825.0,1859856.0,599370.0,869880.0,9884.0,34485.0,95697.0,1043064.0,21892.0,249226.0,301107.0,336223.0,137255.0,914.0,102028.0,98996.0,354389.0,14192.0,1362675.0,435764.0,1656793.0,844673.0,226870.0,2644171.0,106234.0
2018-02-01,825047.0,1577035.0,543128.0,811302.0,3327.0,26113.0,68899.0,1128004.0,11421.0,233218.0,184265.0,310926.0,126600.0,138.0,85389.0,96181.0,427521.0,10494.0,1102301.0,334825.0,1318844.0,799084.0,208016.0,2455903.0,50743.0
2018-03-01,923469.0,1708271.0,648521.0,947392.0,3505.0,30452.0,92724.0,1342860.0,19723.0,199446.0,281959.0,389166.0,128405.0,0.0,69811.0,97330.0,558301.0,13475.0,1430409.0,418780.0,1668605.0,779795.0,232159.0,2849763.0,62803.0
2018-04-01,970523.0,1819707.0,698062.0,956257.0,4124.0,32850.0,112271.0,1294449.0,37261.0,196784.0,227729.0,500001.0,107239.0,1786.0,69503.0,105276.0,435992.0,12652.0,1443196.0,427258.0,1823166.0,799888.0,297050.0,3121384.0,87124.0
2018-05-01,995440.0,1828766.0,604264.0,880551.0,3659.0,25964.0,97510.0,1292081.0,29172.0,211668.0,288621.0,506629.0,103171.0,822.0,61421.0,84278.0,351430.0,13483.0,1482655.0,407257.0,1865678.0,909243.0,265751.0,3010766.0,65973.0
2018-06-01,924320.0,1622444.0,661253.0,872719.0,3570.0,28311.0,102852.0,1197586.0,25654.0,73151.0,301859.0,479782.0,106400.0,1008.0,49193.0,74038.0,404459.0,11241.0,1328201.0,402405.0,1574098.0,731983.0,231933.0,2815113.0,64070.0
2018-07-01,951472.0,1635873.0,571142.0,958411.0,6130.0,21029.0,90047.0,1203897.0,28240.0,89372.0,316009.0,413445.0,119270.0,7621.0,48700.0,84693.0,381989.0,15038.0,1282757.0,330166.0,1778389.0,747062.0,289183.0,3074989.0,55724.0
2018-08-01,948903.0,1629360.0,599699.0,908652.0,4492.0,27479.0,78376.0,1254748.0,26637.0,100401.0,259202.0,359830.0,125590.0,6984.0,55934.0,99479.0,438240.0,19201.0,1330157.0,307067.0,1549922.0,804925.0,301077.0,2643878.0,62104.0
2018-09-01,903814.0,1571814.0,681289.0,833923.0,6979.0,27570.0,51912.0,1160776.0,26144.0,92476.0,340709.0,399634.0,85703.0,26245.0,51414.0,64222.0,412203.0,15318.0,1174391.0,318207.0,1682674.0,730086.0,246225.0,2753829.0,53880.0
2018-10-01,946503.0,1582576.0,734640.0,874198.0,4396.0,20377.0,79686.0,1322509.0,32859.0,109619.0,290982.0,422773.0,95245.0,21905.0,62458.0,84381.0,448289.0,13653.0,1358483.0,365148.0,1697771.0,690421.0,332745.0,2855029.0,65999.0
2018-11-01,979465.0,1811473.0,710809.0,939400.0,3424.0,23186.0,94034.0,1321364.0,37015.0,202520.0,249490.0,456885.0,119854.0,22013.0,75877.0,55587.0,505676.0,12874.0,1408181.0,405624.0,1914920.0,817756.0,333473.0,2832954.0,112765.0
2018-12-01,930860.0,1706054.0,637618.0,771641.0,4339.0,20133.0,57862.0,1347578.0,32590.0,235833.0,288125.0,458805.0,146149.0,25638.0,82197.0,24896.0,497806.0,12708.0,1266268.0,397641.0,1534681.0,790117.0,324813.0,2736941.0,101446.0
2019-01-01,1451955.0,1820090.0,623162.0,1033436.0,7495.0,21144.0,76645.0,1500557.0,30997.0,285577.0,324985.0,372876.0,116417.0,21219.0,98217.0,27884.0,507658.0,18383.0,1286589.0,367038.0,1632777.0,891847.0,289337.0,2878085.0,155946.0
2019-02-01,805700.0,1584960.0,580770.0,861814.0,6135.0,23358.0,53440.0,1132499.0,21357.0,222211.0,204726.0,296345.0,106480.0,31286.0,53618.0,29774.0,432490.0,16547.0,1157724.0,322724.0,1471432.0,734416.0,276581.0,2485645.0,187455.0
2019-03-01,867586.0,1695873.0,603639.0,699352.0,3966.0,15534.0,70610.0,1285533.0,42375.0,365690.0,363063.0,421531.0,106816.0,29000.0,55006.0,20444.0,543859.0,9914.0,1330869.0,350431.0,1557182.0,793001.0,306751.0,2531015.0,162674.0
2019-04-01,918931.0,1583445.0,615714.0,706697.0,3901.0,9124.0,68369.0,1209246.0,30245.0,130104.0,330941.0,350859.0,106327.0,24277.0,58354.0,31931.0,584045.0,5817.0,1352992.0,397686.0,1771957.0,806701.0,333227.0,2782296.0,162449.0
2019-05-01,879351.0,1715467.0,679101.0,939762.0,2880.0,10799.0,100144.0,1224713.0,48405.0,225617.0,588820.0,476274.0,89162.0,23395.0,53149.0,71094.0,556260.0,7308.0,1368944.0,361862.0,1740767.0,795351.0,361635.0,3183869.0,249222.0
2019-06-01,881938.0,1573230.0,670260.0,917326.0,1658.0,14568.0,73600.0,1174249.0,30662.0,266191.0,505403.0,454741.0,88718.0,52410.0,67277.0,57393.0,599216.0,9339.0,1347189.0,379093.0,1822506.0,725192.0,311152.0,3063115.0,305781.0
2019-07-01,859274.0,1621448.0,614699.0,938476.0,7028.0,20244.0,58052.0,1236397.0,29478.0,269986.0,427880.0,424582.0,82196.0,54819.0,56829.0,54865.0,545849.0,4758.0,1346777.0,344149.0,1560157.0,838492.0,295368.0,2752981.0,246687.0
2019-08-01,884704.0,1666392.0,666374.0,1014295.0,5057.0,15930.0,76753.0,1438707.0,29508.0,304104.0,267879.0,384434.0,109898.0,44513.0,54455.0,57940.0,527199.0,9104.0,1370229.0,365780.0,1617580.0,848759.0,312359.0,3078891.0,83900.0
2019-09-01,767196.0,1535792.0,575593.0,751845.0,5123.0,22293.0,52758.0,1126959.0,13812.0,266251.0,329449.0,299920.0,73945.0,32804.0,49314.0,60158.0,459408.0,11410.0,1077496.0,283342.0,1578817.0,724342.0,255730.0,2588221.0,143507.0
2019-10-01,955990.0,1879209.0,623535.0,993476.0,4902.0,3969.0,63181.0,1379585.0,30989.0,288601.0,448044.0,413599.0,118186.0,38285.0,67777.0,41170.0,546478.0,11005.0,1317417.0,375920.0,1846557.0,920002.0,312178.0,2759664.0,379646.0
2019-11-01,965422.0,1739560.0,665640.0,868560.0,5132.0,21438.0,63121.0,1324278.0,31817.0,206715.0,380930.0,441499.0,148130.0,45587.0,83491.0,40731.0,640260.0,11407.0,1939672.0,393660.0,1789881.0,763384.0,362048.0,2894929.0,412262.0
2019-12-01,989031.0,1920947.0,638789.0,867058.0,8926.0,18442.0,42855.0,1410385.0,30992.0,322784.0,246204.0,461765.0,149055.0,32359.0,85471.0,57593.0,663211.0,11012.0,1362746.0,433006.0,1608075.0,955324.0,352191.0,2834951.0,330423.0
2020-01-01,999041.0,1866352.0,519979.0,920915.0,6093.0,16305.0,36107.0,1358571.0,17254.0,338697.0,328817.0,281039.0,153559.0,27455.0,68240.0,101926.0,384986.0,11601.0,1448995.0,351636.0,1362187.0,1051048.0,293533.0,2772207.0,283114.0
2020-02-01,1007539.0,1890385.0,666266.0,908685.0,4951.0,22765.0,46154.0,1136334.0,29041.0,260374.0,420510.0,386459.0,192354.0,29439.0,56989.0,87025.0,470552.0,8157.0,1443147.0,388104.0,1436879.0,822553.0,316756.0,2546173.0,459210.0
2020-03-01,1052304.0,1616274.0,671496.0,999142.0,4675.0,11743.0,59763.0,1217273.0,30668.0,253595.0,354124.0,402858.0,201869.0,55525.0,56142.0,113060.0,590294.0,5310.0,1493910.0,308348.0,1473765.0,840522.0,321535.0,2889210.0,387591.0
2020-04-01,1039035.0,1906546.0,539222.0,870896.0,4780.0,6734.0,53402.0,1169729.0,27589.0,49278.0,353812.0,461557.0,176117.0,66370.0,48826.0,92658.0,600478.0,7340.0,1467576.0,382787.0,1353156.0,662495.0,347200.0,2476884.0,329347.0
2020-05-01,1025096.0,2023747.0,596727.0,944941.0,7811.0,12562.0,44853.0,1175270.0,32664.0,247936.0,272161.0,402370.0,214374.0,41394.0,35885.0,53731.0,559761.0,9457.0,1362862.0,342766.0,1546771.0,946775.0,343086.0,2488413.0,259083.0
2020-06-01,1037144.0,1658235.0,531341.0,839790.0,5058.0,12902.0,67280.0,1090750.0,25352.0,255459.0,323963.0,404042.0,160253.0,85781.0,39338.0,41748.0,572759.0,6216.0,1425073.0,315904.0,1441493.0,978767.0,275098.0,2356831.0,126380.0
2020-07-01,1029348.0,2034632.0,652581.0,936047.0,6992.0,13072.0,67743.0,1219680.0,35614.0,29633.0,321101.0,446760.0,138905.0,63772.0,39270.0,74351.0,557801.0,13004.0,1316515.0,343315.0,1626050.0,805442.0,324404.0,2602097.0,125112.0
2020-08-01,900410.0,1606759.0,594546.0,897918.0,4722.0,10356.0,31737.0,1338665.0,21722.0,37367.0,260212.0,378520.0,140194.0,33167.0,52095.0,38533.0,403702.0,9177.0,1395293.0,318052.0,1538252.0,737245.0,265163.0,2484440.0,91562.0
2020-09-01,968913.0,1445911.0,602711.0,916111.0,5352.0,19852.0,31066.0,1200212.0,14538.0,19988.0,355176.0,372078.0,175088.0,34277.0,55279.0,20945.0,455740.0,13114.0,1231000.0,303379.0,1397256.0,715008.0,278541.0,2508991.0,113878.0
2020-10-01,1076598.0,1679769.0,631465.0,1057107.0,6066.0,16130.0,33777.0,1353693.0,32814.0,29457.0,302411.0,476490.0,152445.0,80449.0,59375.0,21237.0,640427.0,17111.0,1287889.0,370881.0,1719428.0,773849.0,313234.0,2671837.0,74274.0
2020-11-01,1207083.0,1652784.0,676353.0,1009355.0,5475.0,9019.0,60864.0,1387482.0,30648.0,32254.0,339460.0,435009.0,169637.0,51577.0,76826.0,29859.0,656381.0,8234.0,1682030.0,409744.0,1629944.0,834695.0,321654.0,2752075.0,66511.0
2020-12-01,1096497.0,1910143.0,760192.0,880442.0,5555.0,8736.0,86002.0,1462861.0,26251.0,66214.0,285401.0,393064.0,172991.0,19391.0,90460.0,61279.0,548494.0,8568.0,1437018.0,493670.0,1558022.0,878500.0,297657.0,2897462.0,102393.0
2021-01-01,1016051.0,1612619.0,586629.0,965938.0,4930.0,15235.0,69319.0,1344706.0,11830.0,55322.0,326623.0,306385.0,180687.0,13893.0,65023.0,62243.0,510333.0,59798.0,1293216.0,392474.0,1376431.0,917432.0,288654.0,2550582.0,112759.0
2021-02-01,866937.0,1431280.0,534166.0,943395.0,5085.0,16984.0,37973.0,1187945.0,28882.0,36364.0,215848.0,304178.0,157633.0,29785.0,41124.0,37800.0,433039.0,66267.0,1033486.0,330343.0,1382886.0,772738.0,283207.0,2273451.0,47986.0
2021-03-01,1064879.0,1618372.0,705629.0,1102339.0,6628.0,7715.0,71732.0,1490476.0,20018.0,47991.0,240364.0,393950.0,179448.0,10369.0,66111.0,54284.0,526700.0,63803.0,1374128.0,348597.0,1604792.0,903895.0,305611.0,2656667.0,102436.0
2021-04-01,1159403.0,1605106.0,640761.0,886258.0,2088.0,6873.0,77716.0,1432456.0,25720.0,29115.0,256330.0,401048.0,147243.0,14017.0,42827.0,57360.0,609466.0,115328.0,1355491.0,390316.0,1694358.0,946234.0,320239.0,2607886.0,95384.0
2021-05-01,1100806.0,1743011.0,641408.0,1007926.0,3890.0,9051.0,71088.0,1364281.0,29577.0,29779.0,255981.0,468260.0,161258.0,11450.0,35367.0,79085.0,680811.0,169524.0,1475134.0,429754.0,1754093.0,852682.0,342919.0,2729276.0,103207.0
2021-06-01,1035698.0,1706416.0,710364.0,991049.0,4811.0,10577.0,87213.0,1364401.0,33095.0,20149.0,205006.0,468450.0,163964.0,7290.0,44971.0,63268.0,566883.0,133092.0,1464679.0,389157.0,1709802.0,995485.0,312035.0,2722171.0,100606.0
2021-07-01,1025284.0,1787428.0,718289.0,1005616.0,5660.0,10040.0,74859.0,1447619.0,28339.0,23531.0,199530.0,462618.0,173029.0,4196.0,37195.0,74790.0,627789.0,257724.0,1572663.0,418089.0,1572339.0,1074888.0,320159.0,2757490.0,110566.0
2021-08-01,993288.0,1704360.0,667279.0,1081132.0,4421.0,8388.0,75698.0,1417127.0,26079.0,31608.0,182042.0,430298.0,205130.0,91.0,33391.0,28773.0,514000.0,159508.0,1279271.0,405930.0,1681525.0,915597.0,342172.0,2735419.0,98905.0
2021-09-01,1032938.0,1703647.0,689731.0,932274.0,7180.0,15642.0,71389.0,1246597.0,15284.0,20842.0,230979.0,380987.0,179768.0,1155.0,32886.0,33670.0,524545.0,213935.0,1082817.0,396725.0,1367947.0,1004828.0,319518.0,2500827.0,61065.0
2021-10-01,1082318.0,1866193.0,738210.0,1032295.0,5426.0,10538.0,93872.0,1526141.0,29051.0,34473.0,284469.0,433128.0,235356.0,590.0,53732.0,41705.0,601037.0,211700.0,1399405.0,418451.0,1618947.0,934953.0,362593.0,2820696.0,117308.0
2021-11-01,1058591.0,1831351.0,777211.0,857977.0,4757.0,16692.0,93926.0,1500446.0,36414.0,47627.0,320480.0,448205.0,223546.0,241.0,57615.0,53755.0,625896.0,80483.0,1451306.0,464859.0,1618447.0,852626.0,350205.0,2767657.0,85820.0
2021-12-01,1166976.0,2009889.0,771508.0,1102434.0,4689.0,15113.0,101061.0,1537899.0,38545.0,70307.0,377509.0,427560.0,246623.0,7143.0,80653.0,43187.0,681945.0,130287.0,1322633.0,465192.0,1634164.0,939165.0,338735.0,3220627.0,106883.0
2022-01-01,1183381.0,2097544.0,742347.0,1104725.0,6676.0,20495.0,76169.0,1754168.0,21322.0,397309.0,299678.0,421527.0,269848.0,7171.0,77669.0,70192.0,523045.0,171361.0,1577101.0,504008.0,1475618.0,1230096.0,327850.0,2759587.0,118527.0
2022-02-01,956747.0,1754637.0,613961.0,977773.0,5486.0,14076.0,35835.0,1403039.0,30785.0,284797.0,321167.0,357278.0,211272.0,13400.0,51194.0,58502.0,519099.0,228896.0,1348903.0,399451.0,1283754.0,966377.0,277646.0,2304362.0,73941.0
2022-03-01,1159055.0,1923674.0,721720.0,1107397.0,4222.0,15467.0,67063.0,1487240.0,19302.0,231953.0,400885.0,403342.0,230138.0,25870.0,50651.0,62794.0,625172.0,145437.0,1332290.0,459839.0,1458801.0,1098344.0,313747.0,2733593.0,87828.0
2022-04-01,1021566.0,1835755.0,723377.0,1003653.0,3350.0,11036.0,77900.0,1471484.0,29785.0,29055.0,274689.0,415863.0,198140.0,39399.0,53953.0,61052.0,671911.0,212695.0,1507143.0,395316.0,1462018.0,1031104.0,300509.0,2695840.0,94471.0
2022-05-01,1134427.0,2075814.0,740960.0,1104208.0,3057.0,9238.0,80759.0,1530138.0,33765.0,132100.0,305057.0,512939.0,187572.0,599.0,32805.0,119077.0,667860.0,110944.0,1557043.0,445274.0,1584569.0,1034375.0,415174.0,2961652.0,111814.0
2022-06-01,1072874.0,1801621.0,716162.0,996912.0,3721.0,7208.0,63115.0,1508523.0,39027.0,278935.0,344332.0,430389.0,180502.0,414.0,39982.0,55525.0,579326.0,30306.0,1443886.0,373489.0,1433901.0,854120.0,305049.0,2476995.0,92282.0
2022-07-01,1255524.0,1900316.0,683661.0,977572.0,2131.0,11293.0,93005.0,1606063.0,25625.0,341814.0,191889.0,424841.0,212154.0,65.0,27016.0,68161.0,691630.0,200890.0,1666887.0,482605.0,1548393.0,1289492.0,299027.0,2806182.0,136690.0
2022-08-01,1140887.0,1934026.0,624915.0,975865.0,3872.0,15818.0,44570.0,1860801.0,31543.0,404290.0,245978.0,412695.0,198911.0,1.0,44048.0,80934.0,600528.0,388179.0,1993835.0,483681.0,1617827.0,973457.0,304865.0,2663651.0,86583.0
2022-09-01,902155.0,1687912.0,477855.0,975791.0,4777.0,9919.0,32419.0,1410388.0,18075.0,248549.0,250282.0,342022.0,197587.0,511.0,37669.0,42118.0,485096.0,319567.0,1699281.0,322351.0,1316871.0,1010506.0,270146.0,2599820.0,131018.0
2022-10-01,1220523.0,2041850.0,683339.0,804477.0,2090.0,10993.0,59141.0,1680884.0,41800.0,348360.0,425830.0,466015.0,199417.0,3799.0,45094.0,45914.0,676782.0,227176.0,1506014.0,462379.0,1573891.0,996660.0,324268.0,2816559.0,151482.0
2022-11-01,1125296.0,1853716.0,685174.0,856348.0,3369.0,11218.0,55458.0,1584854.0,31429.0,300306.0,355086.0,478566.0,198581.0,10485.0,32809.0,26635.0,671099.0,130057.0,1433784.0,415984.0,1581994.0,925073.0,297050.0,2754486.0,204903.0
2022-12-01,1093054.0,2111173.0,579442.0,922106.0,4101.0,11322.0,39946.0,1790135.0,31405.0,297592.0,322208.0,413436.0,272479.0,598.0,71277.0,38469.0,548243.0,168357.0,1514556.0,437102.0,1537342.0,987060.0,312212.0,2776308.0,164222.0
2023-01-01,1106974.0,1955722.0,598698.0,849462.0,3585.0,9714.0,59506.0,1676577.0,27822.0,341973.0,346540.0,411256.0,233336.0,354.0,37839.0,42495.0,620595.0,284193.0,1343026.0,471242.0,1488417.0,1028967.0,279276.0,2787992.0,184749.0
2023-02-01,928545.0,1863867.0,575679.0,793109.0,2886.0,9968.0,43151.0,1540069.0,25317.0,289383.0,138771.0,391316.0,202485.0,12194.0,64298.0,27406.0,575775.0,89615.0,1360933.0,412151.0,1300458.0,1011183.0,272124.0,2386857.0,114214.0
